0.0	0.3947392290249433	N
0.3947392290249433	2.716734693877551	F:maj
2.716734693877551	3.4829931972789114	Bb:maj
3.4829931972789114	6.106848072562358	F:maj
6.106848072562358	8.452063492063493	A:min7
8.452063492063493	10.843718820861678	D:min
10.843718820861678	13.514013605442177	Bb:maj
13.514013605442177	15.882448979591837	F:maj
15.882448979591837	18.45986394557823	A:min7
18.45986394557823	20.89795918367347	D:min7
20.89795918367347	23.475374149659864	Bb:maj
23.475374149659864	25.98312925170068	F:maj
25.98312925170068	28.514104308390024	A:min7
28.514104308390024	30.95219954648526	D:min7
30.95219954648526	33.45995464852608	Bb:maj
33.45995464852608	35.99092970521542	F:maj
35.99092970521542	38.49868480725624	A:min7
38.49868480725624	40.96	D:min7
40.96	43.51419501133787	Bb:maj
43.51419501133787	45.99873015873016	F:maj
45.99873015873016	48.4368253968254	A:min7
48.4368253968254	50.991020408163266	D:min7
50.991020408163266	53.452335600907034	Bb:maj
53.452335600907034	56.0065306122449	F:maj
56.0065306122449	58.49106575963719	A:min7
58.49106575963719	60.998820861678006	D:min7
60.998820861678006	63.46013605442177	Bb:maj
63.46013605442177	65.96789115646258	F:maj
65.96789115646258	68.49886621315193	A:min7
68.49886621315193	70.98340136054422	D:min7
70.98340136054422	73.44471655328799	Bb:maj7
73.44471655328799	75.97569160997733	F:maj
75.97569160997733	78.48344671201814	A:min7
78.48344671201814	81.01442176870748	D:min7
81.01442176870748	83.47573696145125	Bb:maj7
83.47573696145125	86.00671201814059	F:maj
86.00671201814059	88.42158730158731	A:min
88.42158730158731	90.97578231292518	D:min7
90.97578231292518	93.483537414966	Bb:maj
93.483537414966	96.01451247165534	F:maj
96.01451247165534	98.45260770975057	A:min7
98.45260770975057	100.96036281179138	D:min7
100.96036281179138	103.4681179138322	Bb:maj
103.4681179138322	106.02231292517007	F:maj
106.02231292517007	108.46040816326531	A:min
108.46040816326531	111.01460317460318	D:min
111.01460317460318	113.522358276644	Bb:maj
113.522358276644	116.00689342403628	F:maj
116.00689342403628	118.49142857142857	A:min7
118.49142857142857	120.97596371882086	D:min7
120.97596371882086	123.48371882086168	Bb:maj
123.48371882086168	125.9914739229025	F:maj
125.9914739229025	128.4760090702948	A:min7
128.4760090702948	133.3986394557823	D:min7
133.3986394557823	135.9760544217687	F:maj
135.9760544217687	138.50702947845807	A:min7
138.50702947845807	140.99156462585034	D:min7
140.99156462585034	143.4528798185941	Bb:maj7
143.4528798185941	145.98385487528344	F:maj
145.98385487528344	148.49160997732426	A:min7
148.49160997732426	151.02258503401362	D:min7
151.02258503401362	153.48390022675738	Bb:maj7
153.48390022675738	156.03809523809525	F:maj
156.03809523809525	158.47619047619048	A:min
158.47619047619048	160.9839455782313	D:min7
160.9839455782313	163.49170068027212	Bb:maj
163.49170068027212	166.02267573696145	F:maj
166.02267573696145	168.4607709750567	A:min
168.4607709750567	170.99174603174603	D:min
170.99174603174603	173.4762811791383	Bb:maj
173.4762811791383	175.65895691609978	F:maj
175.65895691609978	176.81995464852608	N
